player_id,t,x,y,state,event
P05,9,32.37,28.72,Loitering,none
P05,10,34.87,27.73,Moving,none
P05,11,37.74,26.58,Moving,none
P05,12,40.24,24.73,Moving,none
P05,13,42.04,22.55,Moving,none
P05,14,42.69,20.43,Moving,none
P05,15,42.59,18.86,Moving,none
P05,16,41.98,18,Moving,none
P05,17,41.15,17.79,Loitering,none
P05,18,40.32,18.05,Loitering,none
P05,19,39.64,18.59,Loitering,none
P05,20,39.19,19.02,Loitering,none
P05,21,38.92,19.34,Loitering,none
P05,22,38.73,19.57,Loitering,none
P05,23,38.68,19.83,Holding,none
P05,24,38.17,18.78,Loitering,none
P05,25,38.3,16.81,Loitering,none
P05,26,38.12,14.28,Moving,none
P05,27,37.62,11.39,Moving,none
P05,28,37.03,8.24,Moving,none
P05,29,35.93,5.31,Moving,none
P05,30,34.58,3.18,Moving,none
P05,31,33.32,2.06,Moving,none
P05,32,32.37,1.92,Moving,none
P05,33,31.8,2.42,Loitering,none
P05,34,31.63,3.3,Loitering,none
P05,35,31.79,4.26,Loitering,none
P05,36,31.88,4.94,Loitering,none
P05,37,31.98,5.41,Loitering,none
P05,38,32.07,5.73,Loitering,none
P05,39,32.07,6.05,Holding,none
P05,40,32.12,6.23,Holding,none
P05,41,32.18,6.44,Holding,none
P05,42,32.19,6.45,Holding,none
P05,43,32.06,6.51,Holding,none
P05,44,32.13,6.59,Holding,none
P05,45,32.31,6.29,Holding,none
P05,46,32.41,6.04,Holding,none
P05,47,33.07,6.98,Loitering,none
P05,48,34.04,8.77,Loitering,none
P05,49,35.27,11.11,Moving,none
P05,50,36.95,13.62,Moving,none
P05,51,38.33,16.65,Moving,none
P05,52,39.73,19.42,Moving,none
P05,53,40.66,21.38,Moving,none
P05,54,41.35,22.73,Moving,none
P05,55,41.57,23.11,Loitering,none
P05,56,41.41,22.74,Loitering,none
P05,57,40.93,21.96,Loitering,none
P05,58,40.41,21.01,Loitering,none
P05,59,40.13,20.3,Loitering,none
P05,60,39.98,19.79,Loitering,none
P05,61,39.89,19.43,Loitering,none
P05,62,41,19.53,Loitering,none
P05,63,42.95,19.97,Loitering,none
P05,64,45.28,20.9,Moving,none
P05,65,47.48,21.72,Moving,none
P05,66,49.06,22.19,Moving,none
P05,67,50.18,22.47,Moving,none
P05,68,50.53,22.53,Loitering,none
P05,69,50.25,22.47,Loitering,none
P05,70,49.6,22.33,Loitering,none
P05,71,49.13,22.28,Loitering,none
P05,72,48.8,22.25,Loitering,none
P05,73,48.75,22.11,Holding,none
P05,74,48.5,22.17,Holding,none
P05,75,48.48,22.07,Holding,none
P05,76,48.3,22.14,Holding,none
P05,77,48.33,22.16,Holding,none
P05,78,48.32,22.06,Holding,none
P05,79,48.14,22.19,Holding,none
P05,80,46.95,22.57,Loitering,none
P05,81,44.97,23.24,Loitering,none
P05,82,42.44,24.19,Moving,none
P05,83,39.62,25.52,Moving,none
P05,84,36.57,27.04,Moving,none
P05,85,33.31,28.61,Moving,none
P05,86,30.25,29.74,Moving,none
P05,87,28.08,30.47,Moving,none
P05,88,26.99,30.97,Moving,none
P05,89,26.88,31.01,Loitering,none
P05,90,27.42,30.89,Loitering,none
P05,91,28.32,30.63,Loitering,none
P05,92,28.95,30.42,Loitering,none
P05,93,29.39,30.3,Loitering,none
P05,94,29.7,30.2,Loitering,none
P05,95,29.9,30.17,Holding,none
P05,96,30.13,30,Holding,none
P05,97,30.13,30.09,Holding,none
P05,98,30.32,30.13,Holding,death
P05,99,30.49,30.1,Holding,none
P05,100,30.53,30.08,Holding,none
P05,101,30.62,30.13,Holding,none
P05,102,30.63,30.22,Holding,none
P05,103,30.68,30.15,Holding,none
P05,104,30.79,30.13,Holding,none
P05,105,30.92,30.28,Holding,none
P05,106,31.1,30.14,Holding,none
P05,107,32.21,29.61,Loitering,none
P05,108,34.02,28.55,Loitering,none
P05,109,36.32,27.16,Moving,none
P05,110,38.33,24.92,Moving,none
P05,111,40.07,22.34,Moving,none
P05,112,41.11,19.98,Moving,none
P05,113,41.72,18.28,Moving,none
P05,114,41.7,17.44,Moving,none
P05,115,41.33,17.39,Loitering,none
P05,116,40.81,17.9,Loitering,none
P05,117,40.28,18.69,Loitering,none
P05,118,39.93,19.26,Loitering,none
P05,119,39.65,19.63,Loitering,none
P05,120,39.46,19.89,Loitering,none
P05,121,38.83,18.96,Loitering,none
P05,122,37.8,17.23,Loitering,none
P05,123,37.49,14.73,Moving,none
P05,124,36.44,11.96,Moving,none
P05,125,34.98,9,Moving,none
P05,126,34.04,5.92,Moving,none
P05,127,33.12,3.86,Moving,none
P05,128,32.5,2.4,Moving,none
P05,129,32.13,1.95,Loitering,none
P05,130,32.04,2.26,Loitering,none
P05,131,32.21,3.03,Loitering,none
P05,132,32.48,3.98,Loitering,none
P05,133,32.66,4.64,Loitering,none
P05,134,32.73,5.12,Loitering,none
P05,135,32.76,5.46,Loitering,none
P05,136,33.01,5.68,Holding,none
P05,137,32.88,5.84,Holding,none
P05,138,33,5.91,Holding,none
P05,139,32.91,6.07,Holding,none
P05,140,32.92,6.25,Holding,none
P05,141,33.52,7.37,Loitering,none
P05,142,34.21,9.37,Loitering,none
P05,143,35.69,11.49,Moving,none
P05,144,37.47,13.95,Moving,none
P05,145,39.23,16.79,Moving,none
P05,146,40.29,19.58,Moving,none
P05,147,41.35,21.37,Moving,none
P05,148,41.77,22.37,Moving,none
P05,149,41.62,22.47,Loitering,none
P05,150,41.26,22.09,Loitering,none
P05,151,40.72,21.42,Loitering,none
P05,152,40.34,20.96,Loitering,none
P05,153,40.07,20.63,Loitering,none
P05,154,39.88,20.4,Loitering,none
P05,155,39.81,20.39,Holding,none
P05,156,40.92,20.53,Loitering,none
P05,157,42.9,20.9,Loitering,none
P05,158,45.28,21.58,Moving,none
P05,159,47.43,22.39,Moving,none
P05,160,48.98,22.83,Moving,none
P05,161,50.02,23.25,Moving,none
P05,162,50.33,23.33,Loitering,none
P05,163,50.05,23.13,Loitering,none
P05,164,49.43,22.76,Loitering,none
P05,165,48.99,22.52,Loitering,none
P05,166,48.69,22.34,Loitering,none
P05,167,48.46,22.25,Holding,none
P05,168,48.22,22.17,Holding,none
P05,169,48.08,21.99,Holding,none
P05,170,47.92,22.01,Holding,none
P05,171,47.85,22.04,Holding,none
P05,172,47.84,22.02,Holding,none
P05,173,47.85,21.91,Holding,none
P05,174,46.7,22.37,Loitering,none
P05,175,44.77,23.19,Loitering,none
P05,176,42.29,24.25,Moving,none
P05,177,39.43,25.51,Moving,none
P05,178,36.4,27.08,Moving,none
P05,179,33.05,28.43,Moving,none
P05,180,30.11,29.77,Moving,none
P06,1,48.01,21.99,Moving,none
P06,2,47.96,21.96,Holding,none
P06,3,47.93,21.94,Holding,none
P06,4,47.84,21.95,Holding,none
P06,5,47.96,22.1,Holding,none
P06,6,48.03,22.06,Holding,none
P06,7,47.84,22.06,Holding,none
P06,8,47.71,22.09,Holding,none
P06,9,46.68,21.77,Loitering,none
P06,10,44.86,21.49,Loitering,none
P06,11,42.72,21.03,Moving,none
P06,12,40.76,20.39,Moving,none
P06,13,39.4,19.93,Moving,none
P06,14,38.43,19.67,Moving,none
P06,15,37.76,19.45,Loitering,none
P06,16,37.58,19.38,Loitering,none
P06,17,37.97,19.45,Loitering,none
P06,18,38.6,19.63,Loitering,none
P06,19,39.04,19.75,Loitering,none
P06,20,39.36,19.81,Loitering,none
P06,21,39.03,18.92,Loitering,none
P06,22,38.57,17.25,Loitering,none
P06,23,38.02,15.02,Moving,none
P06,24,37.17,12.47,Moving,none
P06,25,35.63,10.37,Moving,none
P06,26,33.42,9.53,Moving,none
P06,27,30.9,9.31,Moving,none
P06,28,28.21,9.69,Moving,none
P06,29,28.21,10.48,Moving,none
P06,30,27.18,11.53,Moving,none
P06,31,25.43,12.46,Loitering,none
P06,32,23.14,13.28,Moving,none
P06,33,21.02,14.43,Moving,none
P06,34,19.5,15.72,Moving,none
P06,35,18.29,16.43,Moving,none
P06,36,17.45,16.92,Loitering,none
P06,37,17.28,17.02,Loitering,none
P06,38,17.67,16.95,Loitering,none
P06,39,18.37,16.72,Loitering,none
P06,40,18.86,16.6,Loitering,none
P06,41,19.22,16.55,Loitering,none
P06,42,19.47,16.53,Holding,none
P06,43,19.51,16.5,Holding,none
P06,44,19.65,16.47,Holding,none
P06,45,19.76,16.5,Holding,none
P06,46,19.85,16.67,Holding,none
P06,47,19.83,16.73,Holding,none
P06,48,19.73,16.81,Holding,none
P06,49,19.66,16.9,Holding,none
P06,50,20.19,17.85,Loitering,none
P06,51,21.28,19.33,Loitering,none
P06,52,22.05,21.51,Moving,none
P06,53,22.79,21.98,Moving,none
P06,54,23.11,23.42,Moving,none
P06,55,23.11,25.51,Loitering,none
P06,56,23.06,25.89,Loitering,none
P06,57,23.68,27.03,Loitering,none
P06,58,25.21,27.83,Loitering,none
P06,59,27.34,28.42,Moving,none
P06,60,29.89,28.75,Moving,none
P06,61,32.71,28.65,Moving,none
P06,62,35.66,28.06,Moving,none
P06,63,38.63,27.14,Moving,none
P06,64,40.93,25.45,Moving,none
P06,65,42.12,23.14,Moving,none
P06,66,42.6,20.97,Moving,none
P06,67,42.36,19.28,Moving,none
P06,68,41.6,18.34,Moving,none
P06,69,40.81,17.93,Loitering,none
P06,70,40.1,17.96,Loitering,none
P06,71,39.6,18.35,Loitering,none
P06,72,39.27,18.66,Loitering,none
P06,73,39.05,18.89,Loitering,none
P06,74,38.78,18.96,Holding,none
P06,75,38.58,19.21,Holding,none
P06,76,39.59,19.29,Loitering,none
P06,77,41.35,19.6,Loitering,none
P06,78,43.65,19.91,Moving,none
P06,79,46.34,20.24,Moving,none
P06,80,49.24,20.4,Moving,none
P06,81,51.76,20.31,Moving,none
P06,82,53.53,20.25,Moving,none
P06,83,54.74,19.99,Moving,none
P06,84,55.09,19.81,Loitering,none
P06,85,54.78,19.72,Loitering,none
P06,86,54.06,19.74,Loitering,none
P06,87,53.19,19.82,Loitering,none
P06,88,52.58,19.88,Loitering,none
P06,89,52.15,19.94,Loitering,none
P06,90,51.85,19.97,Loitering,none
P06,91,51.7,19.96,Holding,none
P06,92,51.81,19.68,Holding,none
P06,93,51.49,19.68,Holding,none
P06,94,51.22,19.66,Holding,none
P06,95,51.05,19.53,Holding,none
P06,96,49.94,19.47,Loitering,none
P06,97,48.11,19.56,Loitering,none
P06,98,45.77,19.56,Moving,none
P06,99,43.11,19.11,Moving,none
P06,100,40.66,17.67,Moving,death
P06,101,38.09,16.05,Moving,death
P06,102,38.09,13.89,Moving,none
P06,103,37.22,11.65,Moving,none
P06,104,35.69,9.47,Moving,none
P06,105,33.65,7.42,Moving,none
P06,106,31.89,5.4,Moving,none
P06,107,30.41,3.98,Moving,none
P06,108,29.29,3.39,Moving,none
P06,109,28.63,3.46,Loitering,none
P06,110,28.4,3.96,Loitering,none
P06,111,28.4,4.69,Loitering,none
P06,112,28.74,5.42,Loitering,none
P06,113,28.97,5.92,Loitering,none
P06,114,29.13,6.28,Loitering,none
P06,115,29.23,6.53,Loitering,none
P06,116,29.31,6.74,Holding,none
P06,117,29.27,6.76,Holding,none
P06,118,29.47,6.9,Holding,none
P06,119,29.61,7.04,Holding,none
P06,120,29.71,7,Holding,none
P06,121,29.74,6.96,Holding,none
P06,122,29.83,7.04,Holding,none
P06,123,30.67,7.74,Loitering,none
P06,124,32.08,8.94,Loitering,none
P06,125,33.9,10.45,Moving,none
P06,126,36.09,12.11,Moving,none
P06,127,38.24,14.2,Moving,none
P06,128,40.49,16.43,Moving,death
P06,129,43.18,18.35,Moving,none
P06,130,45.96,20.28,Moving,none
P06,131,48.21,22.03,Moving,none
P06,132,49.91,23.07,Moving,none
P06,133,50.76,23.6,Moving,none
P06,134,50.88,23.78,Loitering,none
P06,135,50.41,23.55,Loitering,none
P06,136,49.63,23.16,Loitering,none
P06,137,48.75,22.74,Loitering,none
P06,138,48.12,22.47,Loitering,none
P06,139,47.69,22.28,Loitering,none
P06,140,47.38,22.16,Loitering,none
P06,141,47.18,22.09,Holding,none
P06,142,47.13,22.04,Holding,none
P06,143,47.14,21.82,Holding,none
P06,144,47.16,21.86,Holding,none
P06,145,46.04,21.68,Loitering,none
P06,146,44.22,21.25,Loitering,none
P06,147,42.21,20.63,Moving,none
P06,148,40.4,20.08,Moving,none
P06,149,39.16,19.66,Moving,none
P06,150,38.28,19.36,Loitering,none
P06,151,37.98,19.29,Loitering,none
P06,152,38.1,19.23,Loitering,none
P06,153,38.54,19.43,Holding,none
P06,154,38.83,19.61,Holding,none
P06,155,39.17,19.82,Loitering,none
P06,156,39.37,19.82,Holding,none
P06,157,38.87,18.98,Loitering,none
P06,158,38.34,17.33,Loitering,none
P06,159,38.16,15.06,Moving,none
P06,160,37.23,12.7,Moving,none
P06,161,35.35,10.95,Moving,none
P06,162,33.01,10.08,Moving,none
P06,163,30.38,10.02,Moving,none
P06,164,27.59,10.39,Moving,none
P06,165,27.59,9.44,Moving,none
P06,166,26.77,9.46,Moving,none
P06,167,27.17,10.06,Loitering,none
P06,168,28.26,11.18,Loitering,none
P06,169,27.96,12.07,Loitering,none
P06,170,26.68,12.75,Loitering,none
P06,171,24.71,13.24,Loitering,none
P06,172,22.4,13.23,Moving,none
P06,173,20.35,13.71,Moving,none
P06,174,18.83,14.42,Moving,none
P06,175,17.99,15.21,Moving,none
P06,176,17.79,15.91,Loitering,none
P06,177,18.07,16.41,Loitering,none
P06,178,18.6,16.7,Loitering,none
P06,179,19,16.86,Loitering,none
P06,180,19.26,17,Loitering,none
P07,1,40,7.87,Moving,none
P07,2,40.08,7.82,Holding,none
P07,3,40.09,7.83,Holding,none
P07,4,40.07,7.69,Holding,none
P07,5,39.99,7.81,Holding,none
P07,6,40.02,7.68,Holding,none
P07,7,39.97,7.68,Holding,none
P07,8,39.98,7.58,Holding,none
P07,9,40.02,7.56,Holding,none
P07,10,40.11,8.7,Loitering,none
P07,11,40.13,10.64,Loitering,none
P07,12,40.09,13.13,Moving,none
P07,13,40.12,16.02,Moving,none
P07,14,40.33,18.79,Moving,none
P07,15,40.38,20.73,Moving,none
P07,16,40.43,22.09,Moving,none
P07,17,40.34,22.64,Loitering,none
P07,18,40.16,22.48,Loitering,none
P07,19,40.07,21.93,Loitering,none
P07,20,40.04,21.17,Loitering,none
P07,21,40.05,20.64,Loitering,none
P07,22,40.05,20.26,Loitering,none
P07,23,40.06,20,Holding,none
P07,24,40.11,20.96,Loitering,none
P07,25,39.95,22.76,Loitering,none
P07,26,39.95,25.17,Moving,death
P07,27,40.19,27.95,Moving,none
P07,28,40.29,30.47,Moving,none
P07,29,40.39,32.24,Moving,none
P07,30,40.49,33.48,Moving,none
P07,31,40.44,33.87,Loitering,none
P07,32,40.32,33.6,Loitering,none
P07,33,40.13,32.92,Loitering,none
P07,34,40,32.08,Loitering,none
P07,35,39.92,31.49,Loitering,none
P07,36,39.85,31.08,Loitering,none
P07,37,39.78,30.8,Loitering,none
P07,38,39.74,30.54,Holding,none
P07,39,39.4,30.3,Holding,none
P07,40,39.43,30.18,Holding,none
P07,41,39.63,30.06,Holding,none
P07,42,39.72,30.13,Holding,none
P07,43,39.75,30.36,Holding,none
P07,44,39.83,29.2,Loitering,none
P07,45,39.98,27.25,Loitering,none
P07,46,40,24.75,Moving,none
P07,47,40.07,22.09,Moving,none
P07,48,40.2,19.84,Moving,none
P07,49,40.25,18.26,Moving,none
P07,50,40.35,17.16,Moving,none
P07,51,40.37,16.97,Loitering,none
P07,52,40.33,17.39,Loitering,none
P07,53,40.28,18.18,Loitering,none
P07,54,40.19,19.08,Loitering,none
P07,55,40.11,19.71,Loitering,none
P07,56,40.09,20.15,Loitering,none
P07,57,40.05,20.46,Loitering,none
P07,58,39.9,19.55,Loitering,none
P07,59,39.77,17.77,Loitering,none
P07,60,39.74,15.39,Moving,none
P07,61,39.9,12.58,Moving,none
P07,62,39.89,9.75,Moving,none
P07,63,39.89,7.76,Moving,none
P07,64,39.75,6.38,Moving,none
P07,65,39.53,5.43,Loitering,none
P07,66,39.56,5.29,Loitering,none
P07,67,39.58,5.69,Loitering,none
P07,68,39.65,6.4,Loitering,none
P07,69,39.71,6.9,Loitering,none
P07,70,39.73,7.26,Loitering,none
P07,71,39.64,7.59,Loitering,none
P07,72,39.73,7.9,Holding,none
P07,73,39.9,8.11,Holding,none
P07,74,40,8.19,Holding,none
P07,75,40.05,9.39,Loitering,none
P07,76,40.32,11.35,Loitering,none
P07,77,40.19,13.86,Moving,none
P07,78,40.26,16.76,Moving,none
P07,79,40.29,19.41,Moving,none
P07,80,40.34,21.26,Moving,none
P07,81,40.32,22.56,Moving,none
P07,82,40.25,22.98,Loitering,none
P07,83,40.15,22.71,Loitering,none
P07,84,39.97,22.02,Loitering,none
P07,85,39.93,21.15,Loitering,none
P07,86,39.9,20.54,Loitering,none
P07,87,39.92,20.11,Loitering,none
P07,88,39.91,19.81,Loitering,none
P07,89,39.94,20.74,Loitering,none
P07,90,39.79,22.53,Loitering,none
P07,91,39.28,24.87,Moving,death
P07,92,39.1,27.64,Moving,none
P07,93,39.14,30.22,Moving,none
P07,94,39.2,32.02,Moving,none
P07,95,39.28,33.28,Moving,none
P07,96,39.48,33.72,Loitering,none
P07,97,39.76,33.56,Loitering,none
P07,98,39.99,32.96,Loitering,none
P07,99,40.1,32.15,Loitering,none
P07,100,40.2,31.59,Loitering,none
P07,101,40.3,31.21,Loitering,none
P07,102,40.38,30.94,Loitering,none
P07,103,40.42,30.82,Holding,none
P07,104,40.41,30.65,Holding,none
P07,105,40.49,30.39,Holding,none
P07,106,40.62,30.37,Holding,none
P07,107,40.65,30.3,Holding,none
P07,108,40.74,30.21,Holding,none
P07,109,40.77,29.05,Loitering,none
P07,110,40.86,27.1,Loitering,none
P07,111,40.89,24.61,Moving,none
P07,112,40.86,21.98,Moving,none
P07,113,40.57,19.78,Moving,none
P07,114,40.43,18.23,Moving,none
P07,115,40.23,17.48,Moving,none
P07,116,40.03,17.41,Loitering,none
P07,117,39.88,17.87,Loitering,none
P07,118,39.82,18.59,Loitering,none
P07,119,39.81,19.11,Loitering,none
P07,120,39.81,19.46,Loitering,none
P07,121,39.8,19.72,Holding,none
P07,122,39.77,19.99,Holding,none
P07,123,39.76,18.97,Loitering,none
P07,124,39.74,17.12,Loitering,none
P07,125,39.61,14.68,Moving,none
P07,126,39.64,11.84,Moving,none
P07,127,39.74,9.13,Moving,none
P07,128,39.92,7.23,Moving,none
P07,129,39.83,5.9,Moving,none
P07,130,39.74,5.37,Loitering,none
P07,131,39.69,5.43,Loitering,none
P07,132,39.76,6.01,Holding,none
P07,133,39.78,6.8,Loitering,none
P07,134,39.83,7.35,Loitering,none
P07,135,39.85,7.73,Loitering,none
P07,136,39.86,8,Loitering,none
P07,137,39.88,8.2,Holding,none
P07,138,39.83,8.49,Holding,none
P07,139,39.76,8.73,Holding,none
P07,140,39.79,8.88,Holding,none
P07,141,39.78,10.07,Loitering,none
P07,142,39.96,12.03,Loitering,none
P07,143,40.21,14.53,Moving,none
P07,144,40.78,17.27,Moving,none
P07,145,40.95,19.71,Moving,none
P07,146,41.05,21.42,Moving,none
P07,147,41.1,22.62,Moving,none
P07,148,40.93,22.96,Loitering,none
P07,149,40.63,22.63,Loitering,none
P07,150,40.27,21.92,Loitering,none
P07,151,39.85,21.1,Loitering,none
P07,152,39.6,20.51,Loitering,none
P07,153,39.39,20.12,Loitering,none
P07,154,39.24,19.84,Loitering,none
P07,155,39.2,20.79,Loitering,none
P07,156,39.26,22.58,Loitering,none
P07,157,39.28,24.98,Moving,none
P07,158,39.54,27.78,Moving,none
P07,159,39.93,30.34,Moving,none
P07,160,40.05,32.15,Moving,none
P07,161,40.19,33.41,Moving,none
P07,162,40.23,33.83,Loitering,none
P07,163,40.23,33.7,Loitering,none
P07,164,40.23,33.02,Loitering,none
P07,165,40.26,32.15,Loitering,none
P07,166,40.32,31.55,Loitering,none
P07,167,40.35,31.13,Loitering,none
P07,168,40.37,30.84,Loitering,none
P07,169,40.48,30.61,Holding,none
P07,170,40.37,30.46,Holding,none
P07,171,40.64,30.35,Holding,none
P07,172,40.65,30.39,Holding,none
P07,173,40.6,30.24,Holding,none
P07,174,40.64,30.22,Holding,none
P07,175,40.64,29.06,Loitering,none
P07,176,40.83,27.12,Loitering,none
P07,177,40.63,24.63,Moving,none
P07,178,40.42,22.01,Moving,none
P07,179,40.42,19.78,Moving,none
P07,180,40.25,18.23,Moving,none
P08,1,20.17,29.87,Moving,none
P08,2,20.01,30.04,Holding,none
P08,3,20.02,29.87,Holding,none
P08,4,19.89,30,Holding,none
P08,5,19.83,29.89,Holding,none
P08,6,19.95,29.94,Holding,none
P08,7,20.99,29.35,Loitering,none
P08,8,22.88,28.57,Loitering,none
P08,9,25.31,27.71,Moving,none
P08,10,28.22,27.07,Moving,none
P08,11,31.37,27.39,Moving,none
P08,12,34.77,27.81,Moving,none
P08,13,38.14,27.24,Moving,none
P08,14,40.78,25.66,Moving,none
P08,15,42.58,23.5,Moving,none
P08,16,43.49,21.35,Moving,none
P08,17,43.33,19.59,Moving,none
P08,18,42.54,18.44,Moving,none
P08,19,41.47,17.97,Loitering,none
P08,20,40.43,18.06,Loitering,none
P08,21,39.65,18.57,Loitering,none
P08,22,39.1,18.92,Loitering,none
P08,23,38.72,19.17,Loitering,none
P08,24,38.45,19.35,Loitering,none
P08,25,38.27,19.44,Holding,none
P08,26,39.34,19.5,Loitering,none
P08,27,41.3,19.51,Loitering,none
P08,28,43.85,19.77,Moving,none
P08,29,46.85,19.82,Moving,none
P08,30,49.98,19.79,Moving,none
P08,31,52.56,19.95,Moving,none
P08,32,54.38,20.06,Moving,none
P08,33,55.16,20.19,Moving,none
P08,34,55.13,20.18,Loitering,none
P08,35,54.45,20.18,Loitering,none
P08,36,53.48,20.23,Loitering,none
P08,37,52.8,20.29,Loitering,none
P08,38,52.33,20.33,Loitering,none
P08,39,52,20.34,Loitering,none
P08,40,52,20.14,Holding,none
P08,41,51.8,20.11,Holding,none
P08,42,51.55,19.95,Holding,none
P08,43,51.53,20.01,Holding,none
P08,44,51.44,20.21,Holding,none
P08,45,51.5,20.38,Holding,none
P08,46,51.46,20.26,Holding,none
P08,47,50.24,20.23,Loitering,none
P08,48,48.2,19.98,Loitering,none
P08,49,45.57,20.05,Moving,none
P08,50,42.63,19.76,Moving,none
P08,51,40.04,19.67,Moving,none
P08,52,38.23,19.54,Moving,none
P08,53,37.32,19.54,Moving,none
P08,54,37.19,19.62,Loitering,none
P08,55,37.68,19.75,Loitering,none
P08,56,38.49,19.92,Loitering,none
P08,57,39.06,19.99,Loitering,none
P08,58,39.45,20.06,Loitering,none
P08,59,39.73,20.11,Loitering,none
P08,60,39.18,19.19,Loitering,none
P08,61,38.78,17.31,Loitering,none
P08,62,38.29,14.82,Moving,none
P08,63,37.4,12.09,Moving,none
P08,64,36.11,9.29,Moving,none
P08,65,34.32,6.63,Moving,none
P08,66,32.19,4.66,Moving,none
P08,67,30.17,3.73,Moving,none
P08,68,28.73,3.47,Moving,none
P08,69,28,3.84,Moving,none
P08,70,27.85,4.52,Loitering,none
P08,71,28.18,5.3,Loitering,none
P08,72,28.75,6,Loitering,none
P08,73,29.17,6.47,Loitering,none
P08,74,29.49,6.79,Loitering,none
P08,75,29.68,7.04,Loitering,none
P08,76,29.79,7.08,Holding,none
P08,77,29.98,7.14,Holding,none
P08,78,29.92,7.04,Holding,none
P08,79,29.95,7.14,Holding,death
P08,80,30.08,7.07,Holding,none
P08,81,30.16,7.08,Holding,none
P08,82,30.14,7.31,Holding,none
P08,83,30.09,7.26,Holding,none
P08,84,30.13,7.38,Holding,none
P08,85,30.85,8.35,Loitering,none
P08,86,32.1,9.97,Loitering,none
P08,87,34.15,11.52,Moving,none
P08,88,36.68,13.11,Moving,none
P08,89,39.01,15.27,Moving,none
P08,90,41.03,17.57,Moving,none
P08,91,42.29,19.63,Moving,none
P08,92,42.82,21.12,Moving,none
P08,93,42.71,21.96,Moving,death
P08,94,42.08,22.12,Loitering,none
P08,95,41.2,21.93,Loitering,none
P08,96,40.41,21.31,Loitering,none
P08,97,39.88,20.85,Loitering,none
P08,98,39.47,20.57,Loitering,none
P08,99,39.17,20.4,Loitering,none
P08,100,39,20.37,Holding,none
P08,101,38.88,20.19,Holding,none
P08,102,38.73,20.2,Holding,none
P08,103,38.26,21.28,Loitering,none
P08,104,37.51,23.15,Loitering,none
P08,105,37.06,25.65,Moving,death
P08,106,36.66,28.59,Moving,none
P08,107,34.99,30.59,Moving,none
P08,108,32.65,32,Moving,none
P08,109,29.79,32.65,Moving,none
P08,110,26.63,32.68,Moving,none
P08,111,23.32,32.11,Moving,none
P08,112,20.35,31.27,Moving,none
P08,113,18.25,30.76,Moving,none
P08,114,17.13,30.25,Moving,none
P08,115,16.91,29.84,Loitering,none
P08,116,17.39,29.65,Loitering,none
P08,117,18.24,29.46,Loitering,none
P08,118,19.18,29.51,Loitering,none
P08,119,19.83,29.62,Loitering,none
P08,120,20.29,29.67,Loitering,none
P08,121,20.61,29.73,Loitering,none
P08,122,20.9,29.72,Holding,none
P08,123,21.02,29.65,Holding,none
P08,124,22.26,29.3,Loitering,none
P08,125,24.16,28.42,Loitering,none
P08,126,26.69,27.75,Moving,none
P08,127,29.66,27.2,Moving,none
P08,128,32.9,27.28,Moving,none
P08,129,36.33,27.76,Moving,none
P08,130,39.25,27.02,Moving,none
P08,131,41.57,25.52,Moving,none
P08,132,42.68,23.26,Moving,none
P08,133,42.73,21.01,Moving,death
P08,134,42.4,19.19,Moving,none
P08,135,41.69,18.08,Moving,none
P08,136,40.9,17.6,Loitering,none
P08,137,40.17,17.73,Loitering,none
P08,138,39.62,18.28,Loitering,none
P08,139,39.25,18.68,Loitering,none
P08,140,38.99,18.96,Loitering,none
P08,141,38.81,19.15,Holding,none
P08,142,38.68,19.35,Holding,none
P08,143,39.8,19.4,Loitering,none
P08,144,41.76,19.7,Loitering,none
P08,145,44.33,19.52,Moving,none
P08,146,47.33,19.37,Moving,none
P08,147,50.36,19.55,Moving,none
P08,148,52.48,19.66,Moving,none
P08,149,53.92,20,Moving,none
P08,150,54.56,20.23,Loitering,none
P08,151,54.48,20.47,Loitering,none
P08,152,53.94,20.47,Loitering,none
P08,153,53.16,20.42,Loitering,none
P08,154,52.63,20.34,Loitering,none
P08,155,52.25,20.28,Loitering,none
P08,156,51.99,20.23,Holding,none
P08,157,51.95,20.09,Holding,none
P08,158,51.99,20.27,Holding,none
P08,159,51.98,20.27,Holding,none
P08,160,51.96,20.33,Holding,none
P08,161,51.92,20.33,Holding,none
P08,162,51.97,20.34,Holding,none
P08,163,50.75,20.26,Loitering,none
P08,164,48.73,19.9,Loitering,none
P08,165,46.12,19.59,Moving,none
P08,166,43.1,19.35,Moving,death
P08,167,40.41,18.87,Moving,none
P08,168,38.51,18.67,Moving,none
P08,169,37.47,18.7,Moving,none
P08,170,37.25,18.98,Loitering,none
P08,171,37.66,19.36,Loitering,none
P08,172,38.41,19.77,Loitering,none
P08,173,38.92,20.08,Loitering,none
P08,174,39.28,20.31,Loitering,none
P08,175,39.53,20.45,Loitering,none
P08,176,39.06,19.55,Loitering,none
P08,177,38.68,17.7,Loitering,none
P08,178,38.14,15.23,Moving,none
P08,179,36.91,12.63,Moving,none
P08,180,35.01,10.1,Moving,none
